float_id,date,latitude,longitude,depth,pressure,temperature,salinity,basin
6903016,2021-01-30T11:56:30,35.7095,-3.167,167.6,171.8,13.745,38.375,Western Mediterranean
6902937,2021-01-31T02:16:30,41.5354,4.7458,320.9,328.9,13.464,38.588,Western Mediterranean
6902850,2021-01-31T02:42:30,42.6255,5.339,452.5,463.8,13.495,38.599,Western Mediterranean
6902850,2021-01-31T02:42:30,42.6255,5.339,98.3,100.8,13.272,38.412,Western Mediterranean
6903291,2021-01-31T03:03:57,35.9436,24.0063,236.6,242.5,15.711,39.203,Eastern Mediterranean
6902874,2021-01-31T05:06:30,34.3446,31.6418,189.2,193.9,15.823,38.723,Eastern Mediterranean
6902874,2021-01-31T05:06:30,34.3446,31.6418,,275.9,15.01,38.614,Eastern Mediterranean
6902874,2021-01-31T05:06:30,34.3446,31.6418,48.7,49.9,,,Eastern Mediterranean
6902872,2021-01-31T05:07:30,36.5257,20.4156,8.0,8.2,17.186,39.268,Eastern Mediterranean
6902944,2021-02-01T05:52:30,39.243,10.6727,,195.0,14.533,38.682,Tyrrhenian
6902944,2021-02-01T05:52:30,39.243,10.6727,102.0,104.6,14.62,,Tyrrhenian
6901249,2021-02-01T05:58:00,37.8782,6.1569,403.3,413.4,13.738,38.652,Western Mediterranean
7900563,2021-02-01T11:30:26,41.9104,6.493,99.5,101.97,13.289,38.3306,Western Mediterranean
6903016,2021-02-01T11:52:30,35.7458,-3.1309,195.0,199.9,,38.466,Western Mediterranean
6903866,2021-02-02T01:18:30,41.6942,29.3912,151.4,155.2,,21.089,Eastern Mediterranean
6902944,2021-02-02T05:52:30,39.2658,10.6129,,247.8,14.502,38.779,Tyrrhenian
6902969,2021-02-02T10:35:54,40.083,1.8331,,309.42,13.71,38.639,Western Mediterranean
6903227,2021-02-02T23:55:00,38.3015,10.9897,211.7,217.0,14.359,38.818,Tyrrhenian
6902803,2021-02-03T02:14:30,37.9228,4.3912,446.4,457.6,13.6,38.609,Western Mediterranean
6902803,2021-02-03T02:14:30,37.9228,4.3912,220.7,226.2,13.957,38.459,Western Mediterranean
6902803,2021-02-03T02:14:30,37.9228,4.3912,,177.0,14.046,38.28,Western Mediterranean
6902804,2021-02-03T02:31:30,42.7006,5.4768,166.8,171.0,,38.546,Western Mediterranean
6902773,2021-02-03T06:03:30,38.2262,9.2489,170.6,174.9,14.551,38.652,Western Mediterranean
6903065,2021-02-03T07:13:30,35.7547,-4.0067,405.6,415.7,,38.555,Western Mediterranean
6902898,2021-02-03T09:35:00,34.6149,29.2488,447.6,458.8,14.102,38.867,Eastern Mediterranean
6902899,2021-02-03T11:37:00,41.8042,6.6801,321.0,329.0,13.789,38.65,Western Mediterranean
6903016,2021-02-03T11:54:30,35.7286,-3.0839,373.4,382.7,,38.547,Western Mediterranean
6902945,2021-02-03T14:43:30,36.8664,19.5015,33.9,34.7,16.118,,Western Mediterranean
6903269,2021-02-03T20:54:30,34.2002,34.5935,,405.6,14.468,,Eastern Mediterranean
6902718,2021-02-03T22:48:30,33.303,26.1714,126.5,129.7,16.299,39.217,Eastern Mediterranean
6902718,2021-02-03T22:48:30,33.303,26.1714,167.7,171.9,,39.154,Eastern Mediterranean
6902718,2021-02-03T22:48:30,33.303,26.1714,,309.3,14.589,38.979,Eastern Mediterranean
6902913,2021-02-03T22:56:30,32.2282,25.4426,219.0,224.5,,39.118,Eastern Mediterranean
6902965,2021-02-04T02:25:30,42.9284,5.8038,87.9,90.1,,38.119,Western Mediterranean
6902965,2021-02-04T02:25:30,42.9284,5.8038,429.0,439.7,14.0,38.689,Western Mediterranean
6902870,2021-02-04T05:10:30,35.0049,17.3887,29.3,30.0,17.129,38.187,Western Mediterranean
6902870,2021-02-04T05:10:30,35.0049,17.3887,186.6,191.3,15.708,38.746,Western Mediterranean
6903786,2021-02-04T05:49:30,34.0176,35.1987,161.5,165.5,18.989,39.137,Eastern Mediterranean
6903786,2021-02-04T05:49:30,34.0176,35.1987,54.5,55.9,19.061,39.144,Eastern Mediterranean
6903016,2021-02-04T11:54:30,35.6762,-3.05,63.6,65.2,14.865,37.236,Western Mediterranean
6902876,2021-02-05T02:08:30,37.3139,2.6306,325.6,333.7,13.686,38.59,Western Mediterranean
6902850,2021-02-05T02:47:30,42.5304,5.1807,485.4,497.5,13.492,38.609,Western Mediterranean
6903291,2021-02-05T03:08:38,35.8944,24.1288,426.8,437.5,15.195,39.135,Eastern Mediterranean
6902874,2021-02-05T05:12:30,34.2964,31.7127,290.0,297.3,14.939,38.609,Eastern Mediterranean
6902872,2021-02-05T05:15:30,36.5947,20.4375,378.3,387.8,15.351,39.125,Eastern Mediterranean
6903237,2021-02-05T05:50:30,33.4004,20.9807,444.4,455.5,14.656,38.987,Eastern Mediterranean
6902944,2021-02-05T05:58:30,39.2739,10.4958,267.1,273.8,14.572,38.801,Tyrrhenian
6903782,2021-02-05T06:03:30,43.3311,35.8785,24.9,25.5,9.371,18.658,Eastern Mediterranean
3901849,2021-02-05T12:06:20,44.2742,8.6135,40.4,41.4,14.398,,Ligurian
6902846,2021-02-05T22:54:30,34.6605,27.6539,365.7,374.8,14.17,38.873,Eastern Mediterranean
6902944,2021-02-06T05:54:30,39.2333,10.4455,53.0,54.3,14.696,38.19,Tyrrhenian
6902944,2021-02-06T05:54:30,39.2333,10.4455,92.7,95.0,,38.191,Tyrrhenian
6902944,2021-02-06T05:54:30,39.2333,10.4455,191.5,196.3,14.536,38.685,Tyrrhenian
6902899,2021-02-06T11:33:00,41.8394,6.6836,13.1,13.4,13.883,38.062,Western Mediterranean
6903867,2021-02-07T02:49:00,42.6825,28.8594,284.4,291.5,8.837,21.736,Eastern Mediterranean
6903867,2021-02-07T02:49:00,42.6825,28.8594,294.3,301.7,8.846,21.759,Eastern Mediterranean
6903866,2021-02-07T02:51:30,41.6186,29.5015,477.6,489.5,8.896,21.999,Eastern Mediterranean
6902842,2021-02-07T03:44:00,38.497,5.905,2.9,3.0,15.303,37.177,Western Mediterranean
6903018,2021-02-07T05:50:30,39.1195,11.6445,301.5,309.0,14.501,38.813,Tyrrhenian
6904065,2021-02-07T05:59:30,39.0041,2.2065,42.8,43.9,,,Western Mediterranean
6903248,2021-02-07T12:03:30,37.4139,5.9933,268.7,275.4,13.718,38.553,Western Mediterranean
6903016,2021-02-07T12:04:30,35.5261,-3.037,,43.5,15.322,36.947,Western Mediterranean
6903016,2021-02-07T12:04:30,35.5261,-3.037,310.6,318.4,13.508,38.546,Western Mediterranean
6902803,2021-02-08T02:17:30,38.0934,4.2047,8.9,9.1,15.511,36.76,Western Mediterranean
3901890,2021-02-08T02:53:30,35.9207,20.0701,205.7,210.8,15.649,1.734,Eastern Mediterranean
6902767,2021-02-08T05:00:20,40.7042,10.0072,427.3,438.0,14.252,38.795,Tyrrhenian
6902767,2021-02-08T05:00:20,40.7042,10.0072,393.2,403.0,,38.797,Tyrrhenian
3901976,2021-02-08T05:47:20,35.5328,16.3642,464.0,475.6,14.274,38.883,Western Mediterranean
6903784,2021-02-08T05:53:30,37.2747,16.9222,57.8,59.2,15.592,38.745,Western Mediterranean
6902944,2021-02-08T05:59:30,39.2094,10.4051,,138.3,14.548,38.534,Tyrrhenian
6903234,2021-02-08T06:01:00,34.6677,30.6982,36.2,37.1,17.718,39.21,Eastern Mediterranean
6902773,2021-02-08T06:04:30,38.2208,9.213,,166.2,14.519,38.619,Western Mediterranean
6902902,2021-02-08T09:35:00,34.5536,30.3336,,335.1,14.606,38.972,Eastern Mediterranean
6903016,2021-02-08T12:03:30,35.507,-3.0452,424.6,435.2,13.252,38.536,Western Mediterranean
6902945,2021-02-08T15:00:30,36.8739,19.5689,48.9,50.1,,38.933,Western Mediterranean
6902913,2021-02-08T22:36:30,32.1423,25.7381,74.0,75.8,,38.832,Eastern Mediterranean
6902944,2021-02-09T05:54:30,39.1728,10.3611,144.4,148.0,14.573,,Tyrrhenian
6903266,2021-02-09T06:02:30,37.6729,0.8928,,295.5,13.707,,Western Mediterranean
6902898,2021-02-09T09:36:00,34.7134,29.1549,279.9,286.9,14.697,39.0,Eastern Mediterranean
6902898,2021-02-09T09:36:00,34.7134,29.1549,6.3,6.5,16.854,39.163,Eastern Mediterranean
6902937,2021-02-10T02:08:30,41.3537,4.6385,225.4,231.0,13.726,,Western Mediterranean
6902874,2021-02-10T05:12:30,34.2481,31.7836,200.1,205.1,16.105,38.75,Eastern Mediterranean
6901774,2021-02-10T10:39:00,37.3497,4.2787,404.9,415.0,13.558,38.601,Western Mediterranean
6903016,2021-02-10T11:59:30,35.5295,-3.0308,298.8,306.3,13.512,38.546,Western Mediterranean
6902944,2021-02-11T05:59:30,39.1127,10.3415,211.5,216.8,14.647,38.772,Tyrrhenian
6902904,2021-02-11T09:19:00,34.538,26.3232,106.0,108.6,15.89,39.156,Eastern Mediterranean
6902904,2021-02-11T09:19:00,34.538,26.3232,155.5,159.4,15.497,39.144,Eastern Mediterranean
6902904,2021-02-11T09:19:00,34.538,26.3232,278.3,285.3,14.682,39.0,Eastern Mediterranean
6901775,2021-02-11T10:24:00,36.9968,21.1816,175.1,179.5,15.95,39.185,Eastern Mediterranean
7900562,2021-02-11T11:28:13,41.8166,6.9269,46.0,47.17,13.796,38.0906,Western Mediterranean
6903016,2021-02-11T12:08:30,35.5278,-3.0416,,206.9,13.907,38.242,Western Mediterranean
6903016,2021-02-11T12:08:30,35.5278,-3.0416,112.7,115.5,15.096,37.064,Western Mediterranean
6903866,2021-02-12T02:47:30,41.5622,29.6082,284.3,291.4,,21.748,Eastern Mediterranean
6903866,2021-02-12T02:47:30,41.5622,29.6082,315.5,323.4,8.912,21.82,Eastern Mediterranean
6902842,2021-02-12T03:43:00,38.571,5.56,,16.0,15.175,37.31,Western Mediterranean
6903018,2021-02-12T05:40:30,39.0714,11.647,6.7,6.9,14.62,38.199,Tyrrhenian
6904065,2021-02-12T05:52:30,38.9634,2.23,210.9,216.2,13.717,38.452,Western Mediterranean
6902944,2021-02-12T05:57:30,39.0815,10.3123,,349.2,14.451,38.819,Tyrrhenian
6902898,2021-02-12T09:35:00,34.7277,29.1519,16.3,16.7,16.805,39.164,Eastern Mediterranean
6902898,2021-02-12T09:35:00,34.7277,29.1519,99.0,101.5,16.057,39.206,Eastern Mediterranean
6902969,2021-02-12T10:33:51,40.2082,2.068,235.6,241.52,13.741,38.616,Western Mediterranean
6902899,2021-02-12T11:37:00,41.9015,6.4194,,96.4,,38.38,Western Mediterranean
6902899,2021-02-12T11:37:00,41.9015,6.4194,19.1,19.6,13.353,38.364,Western Mediterranean
6903016,2021-02-12T11:58:30,35.5283,-3.0492,122.0,125.1,14.97,37.171,Western Mediterranean
6902803,2021-02-13T02:19:30,38.2398,4.0928,80.3,82.3,15.199,37.059,Western Mediterranean
6902803,2021-02-13T02:19:30,38.2398,4.0928,467.7,479.4,13.574,38.607,Western Mediterranean
6902803,2021-02-13T02:19:30,38.2398,4.0928,350.0,358.7,13.839,38.638,Western Mediterranean
6903065,2021-02-13T11:20:30,35.5939,-4.1212,391.4,401.2,13.453,38.558,Western Mediterranean
6903065,2021-02-13T11:20:30,35.5939,-4.1212,351.0,359.8,13.488,38.554,Western Mediterranean
6902845,2021-02-13T22:58:30,33.1018,28.2429,170.5,174.8,,39.148,Eastern Mediterranean
6902845,2021-02-13T22:58:30,33.1018,28.2429,481.5,493.5,,38.865,Eastern Mediterranean
6902845,2021-02-13T22:58:30,33.1018,28.2429,301.4,308.9,14.921,39.026,Eastern Mediterranean
6902718,2021-02-13T23:06:30,33.0986,26.2794,103.1,105.7,17.666,38.899,Eastern Mediterranean
6902718,2021-02-13T23:06:30,33.0986,26.2794,310.9,318.7,14.999,39.06,Eastern Mediterranean
6902718,2021-02-13T23:06:30,33.0986,26.2794,,136.3,17.235,,Eastern Mediterranean
6902965,2021-02-14T02:17:30,42.949,5.7851,143.3,146.9,13.853,38.131,Western Mediterranean
6902944,2021-02-14T05:52:30,39.0511,10.2604,,185.1,14.647,38.721,Tyrrhenian
6903017,2021-02-14T05:52:30,33.5057,29.278,168.7,172.9,16.875,39.245,Eastern Mediterranean
6901281,2021-02-14T05:55:30,39.3478,1.1848,116.7,119.6,,38.258,Western Mediterranean
6901281,2021-02-14T05:55:30,39.3478,1.1848,111.5,114.3,13.584,,Western Mediterranean
6903015,2021-02-14T05:56:30,33.5043,29.2796,42.0,43.0,17.754,39.144,Eastern Mediterranean
6902937,2021-02-15T02:09:30,41.1123,4.8296,355.9,364.8,13.6,38.596,Western Mediterranean
6902876,2021-02-15T02:12:30,37.5394,3.6727,,415.7,13.609,38.605,Western Mediterranean
6902850,2021-02-15T02:58:30,42.5387,5.0219,473.3,485.1,13.428,38.59,Western Mediterranean
6902872,2021-02-15T05:11:30,36.5145,20.5141,159.9,163.9,16.589,39.241,Eastern Mediterranean
6902872,2021-02-15T05:11:30,36.5145,20.5141,103.8,106.4,16.958,39.239,Eastern Mediterranean
6902872,2021-02-15T05:11:30,36.5145,20.5141,60.8,62.3,16.954,,Eastern Mediterranean
6902872,2021-02-15T05:11:30,36.5145,20.5141,269.4,276.1,15.452,39.135,Eastern Mediterranean
6902874,2021-02-15T05:12:30,34.1999,31.8545,387.3,397.0,14.449,38.51,Eastern Mediterranean
6903017,2021-02-15T05:44:30,33.6062,29.2017,386.9,396.6,16.097,39.179,Eastern Mediterranean
6901280,2021-02-15T05:49:30,39.9809,2.7273,105.5,108.1,13.587,38.138,Western Mediterranean
3901849,2021-02-15T12:02:20,43.6554,7.436,424.7,435.3,14.104,38.711,Ligurian
6903017,2021-02-16T05:48:30,33.7014,29.2423,485.6,497.7,15.036,39.024,Eastern Mediterranean
6903017,2021-02-16T05:48:30,33.7014,29.2423,118.0,120.9,16.927,39.246,Eastern Mediterranean
6903779,2021-02-16T05:50:20,40.2958,11.5933,268.8,275.5,,38.756,Tyrrhenian
6902944,2021-02-16T05:53:30,39.0073,10.186,277.9,284.8,14.526,38.812,Tyrrhenian
6903263,2021-02-16T06:02:30,43.001,15.1564,44.4,45.5,14.292,38.899,Adriatic
6903263,2021-02-16T06:02:30,43.001,15.1564,,51.5,14.286,38.898,Adriatic
6903015,2021-02-16T06:02:30,33.7,29.2429,407.4,417.6,,39.156,Eastern Mediterranean
6902902,2021-02-16T09:34:00,34.3728,30.4237,182.7,187.3,15.617,39.119,Eastern Mediterranean
7900562,2021-02-16T11:29:57,41.8548,6.956,475.6,487.48,13.599,38.6233,Western Mediterranean
6903867,2021-02-17T02:49:00,42.4779,28.8508,200.9,205.9,8.79,21.522,Eastern Mediterranean
6902944,2021-02-17T05:50:30,38.9747,10.1448,352.9,361.7,14.421,38.815,Tyrrhenian
6903015,2021-02-17T05:56:30,33.6997,29.3747,9.9,10.1,17.449,39.155,Eastern Mediterranean
6903018,2021-02-17T05:56:30,39.0622,11.6474,128.0,131.2,14.663,38.635,Tyrrhenian
6904065,2021-02-17T06:00:30,38.9585,2.2524,173.6,177.9,13.806,38.353,Western Mediterranean
6903247,2021-02-17T09:34:00,35.1877,22.3136,237.1,243.0,15.87,39.187,Eastern Mediterranean
6903247,2021-02-17T09:34:00,35.1877,22.3136,112.2,115.0,16.762,39.278,Eastern Mediterranean
6903247,2021-02-17T09:34:00,35.1877,22.3136,196.1,201.0,16.065,39.203,Eastern Mediterranean
6901774,2021-02-17T10:35:00,37.3655,4.6109,222.0,227.5,13.738,38.489,Western Mediterranean
6902803,2021-02-18T02:17:30,38.2223,3.9834,33.8,34.6,15.314,36.858,Western Mediterranean
6902944,2021-02-18T05:50:30,38.9496,10.1157,182.3,186.9,14.637,38.727,Tyrrhenian
6902944,2021-02-18T05:50:30,38.9496,10.1157,132.6,135.9,14.621,38.614,Tyrrhenian
6903015,2021-02-18T05:57:30,33.5678,29.4722,291.7,299.0,16.644,,Eastern Mediterranean
6903015,2021-02-18T05:57:30,33.5678,29.4722,259.3,265.8,16.758,39.236,Eastern Mediterranean
6902904,2021-02-18T09:16:00,34.592,26.2614,194.6,199.5,15.271,39.086,Eastern Mediterranean
6902904,2021-02-18T09:16:00,34.592,26.2614,108.6,111.3,16.255,39.219,Eastern Mediterranean
6902898,2021-02-18T09:34:00,34.7341,29.0674,72.7,74.5,16.133,,Eastern Mediterranean
6902898,2021-02-18T09:34:00,34.7341,29.0674,,71.5,16.398,39.193,Eastern Mediterranean
6902945,2021-02-18T14:54:30,36.9223,19.7242,91.1,93.4,15.602,38.908,Western Mediterranean
6902913,2021-02-18T22:37:30,32.1687,26.2848,221.8,227.3,15.585,39.115,Eastern Mediterranean
6902845,2021-02-18T22:48:30,33.0203,28.3061,146.4,150.1,15.947,39.157,Eastern Mediterranean
6902718,2021-02-18T22:58:30,33.1061,26.4576,146.4,150.1,15.998,39.163,Eastern Mediterranean
6902965,2021-02-19T02:32:30,42.9643,5.784,243.9,250.0,13.625,38.385,Western Mediterranean
6902965,2021-02-19T02:32:30,42.9643,5.784,147.8,151.5,13.808,38.145,Western Mediterranean
6901278,2021-02-19T04:39:20,40.2029,4.9753,35.3,36.2,,37.82,Western Mediterranean
6902873,2021-02-19T05:08:30,33.3627,23.177,176.9,181.3,15.808,39.038,Eastern Mediterranean
6902873,2021-02-19T05:08:30,33.3627,23.177,,409.4,14.576,38.937,Eastern Mediterranean
6902875,2021-02-19T05:10:30,37.4168,18.2084,328.6,336.8,14.718,38.991,Western Mediterranean
6902875,2021-02-19T05:10:30,37.4168,18.2084,366.2,375.4,14.536,38.95,Western Mediterranean
6902870,2021-02-19T05:15:30,35.0505,17.7871,9.1,9.3,,38.199,Western Mediterranean
6902944,2021-02-19T05:57:30,38.9186,10.0968,92.5,94.8,14.446,,Tyrrhenian
6903268,2021-02-19T20:16:00,36.3238,20.0887,,345.1,15.437,39.222,Eastern Mediterranean
6902876,2021-02-20T02:11:30,37.6789,3.9499,142.7,146.3,,38.255,Western Mediterranean
6902874,2021-02-20T05:11:30,34.1516,31.9254,88.7,90.9,16.82,38.717,Eastern Mediterranean
6903017,2021-02-20T05:42:30,33.4328,29.367,86.7,88.9,17.194,39.173,Eastern Mediterranean
6902944,2021-02-20T05:50:30,38.8987,10.0821,18.0,18.4,14.459,38.229,Tyrrhenian
6903766,2021-02-20T06:02:30,42.0671,30.1328,483.0,495.1,8.894,22.057,Eastern Mediterranean
6902848,2021-02-20T06:52:30,41.7831,17.0869,38.2,39.2,14.561,38.954,Adriatic
6902848,2021-02-20T06:52:30,41.7831,17.0869,137.7,141.1,14.535,38.965,Adriatic
6902902,2021-02-20T09:35:00,34.4119,30.4701,240.7,246.7,15.107,39.067,Eastern Mediterranean
3901855,2021-02-20T12:03:30,42.3787,33.6525,77.3,79.2,8.897,19.374,Eastern Mediterranean
6902846,2021-02-20T22:45:30,34.6667,27.6099,137.5,140.9,14.959,39.04,Eastern Mediterranean
6902846,2021-02-20T22:45:30,34.6667,27.6099,430.2,441.0,13.926,38.817,Eastern Mediterranean
6902944,2021-02-21T06:00:30,38.8623,10.0444,174.8,179.2,14.644,38.723,Tyrrhenian
6903239,2021-02-21T06:01:00,39.6192,9.9218,317.5,325.4,14.444,38.812,Tyrrhenian
6901250,2021-02-21T06:01:00,40.9091,6.7574,73.8,75.6,14.236,37.87,Western Mediterranean
6903015,2021-02-21T06:01:30,33.597,29.1793,97.9,100.3,17.055,39.223,Eastern Mediterranean
6902898,2021-02-21T09:34:00,34.6864,28.9124,430.3,441.1,14.088,38.865,Eastern Mediterranean
6902899,2021-02-21T11:33:00,41.899,6.2832,89.4,91.6,13.734,38.539,Western Mediterranean
6903016,2021-02-21T12:02:30,35.5607,-2.9543,393.4,403.2,13.27,38.538,Western Mediterranean
6903016,2021-02-21T12:02:30,35.5607,-2.9543,153.1,156.9,13.886,38.234,Western Mediterranean
6903016,2021-02-21T12:02:30,35.5607,-2.9543,354.3,363.2,13.302,38.541,Western Mediterranean
6903866,2021-02-22T02:52:30,41.6047,29.6757,178.9,183.4,8.827,21.337,Eastern Mediterranean
6901277,2021-02-22T05:33:00,37.757,4.939,103.4,106.0,14.85,37.804,Western Mediterranean
7900595,2021-02-22T05:39:20,41.6218,31.4805,6.3,6.5,8.832,18.614,Eastern Mediterranean
6903018,2021-02-22T05:42:30,39.0819,11.6511,260.7,267.2,14.545,38.793,Tyrrhenian
6903018,2021-02-22T05:42:30,39.0819,11.6511,297.3,304.7,14.514,38.806,Tyrrhenian
6903017,2021-02-22T05:48:30,33.5934,29.1908,,489.1,15.192,39.053,Eastern Mediterranean
6902944,2021-02-22T05:55:30,38.8262,10.0061,185.1,189.7,14.639,38.747,Tyrrhenian
6902944,2021-02-22T05:55:30,38.8262,10.0061,281.9,288.9,14.493,38.813,Tyrrhenian
6902804,2021-02-23T02:48:30,42.6032,4.9906,467.8,479.5,13.533,38.617,Western Mediterranean
6902804,2021-02-23T02:48:30,42.6032,4.9906,81.4,83.4,13.21,38.395,Western Mediterranean
6903017,2021-02-23T05:50:30,33.7274,29.2518,50.6,51.9,17.223,39.136,Eastern Mediterranean
6903019,2021-02-23T05:56:30,43.2557,9.8974,18.2,18.7,14.524,36.233,Tyrrhenian
6902913,2021-02-23T22:56:30,32.033,26.6375,141.2,144.7,17.155,38.648,Eastern Mediterranean
6902845,2021-02-23T22:57:30,32.9893,28.3845,277.0,283.9,14.96,39.034,Eastern Mediterranean
6901278,2021-02-24T04:38:20,40.3755,5.1413,144.4,148.0,13.984,,Western Mediterranean
6901278,2021-02-24T04:38:20,40.3755,5.1413,88.7,90.9,13.781,38.021,Western Mediterranean
6902870,2021-02-24T05:10:30,35.0233,17.8653,154.7,158.6,15.886,38.239,Western Mediterranean
6902870,2021-02-24T05:10:30,35.0233,17.8653,184.0,188.6,15.856,38.564,Western Mediterranean
6903017,2021-02-24T05:54:30,33.7697,29.4057,479.4,491.4,15.139,39.042,Eastern Mediterranean
6903015,2021-02-24T06:00:30,33.6997,29.5424,,399.4,15.886,39.162,Eastern Mediterranean
6901281,2021-02-24T06:41:30,39.3557,1.3716,380.2,389.7,13.621,38.607,Western Mediterranean
6902902,2021-02-24T09:34:00,34.4688,30.5301,309.2,316.9,14.603,38.971,Eastern Mediterranean
6902937,2021-02-25T02:12:30,40.684,4.5957,35.1,36.0,13.418,38.233,Western Mediterranean
6902937,2021-02-25T02:12:30,40.684,4.5957,268.0,274.7,13.47,38.482,Western Mediterranean
6902850,2021-02-25T03:03:30,42.4948,4.9473,210.1,215.4,13.341,38.517,Western Mediterranean
6902850,2021-02-25T03:03:30,42.4948,4.9473,84.8,86.9,13.392,38.48,Western Mediterranean
6902872,2021-02-25T05:12:30,36.4835,20.5301,167.8,172.0,16.638,,Eastern Mediterranean
6902874,2021-02-25T05:14:30,34.1034,31.9963,,209.6,16.219,,Eastern Mediterranean
6903782,2021-02-25T05:48:30,43.6133,35.8438,56.2,57.6,8.708,20.371,Eastern Mediterranean
6903271,2021-02-25T05:49:30,42.5266,32.723,60.1,61.6,,18.84,Eastern Mediterranean
3901975,2021-02-25T05:50:00,37.6049,7.1549,96.7,99.1,15.056,37.422,Western Mediterranean
6903015,2021-02-25T06:00:30,33.5254,29.5174,251.2,257.5,,39.235,Eastern Mediterranean
6903766,2021-02-25T06:04:30,42.1039,30.2752,278.5,285.5,8.843,21.773,Eastern Mediterranean
6901772,2021-02-25T10:23:00,35.9709,16.5275,224.9,230.5,,,Western Mediterranean
6901772,2021-02-25T10:23:00,35.9709,16.5275,188.7,193.4,14.867,39.012,Western Mediterranean
6901775,2021-02-25T10:24:00,37.0646,21.1905,350.3,359.1,15.473,,Eastern Mediterranean
6902944,2021-02-26T05:51:30,38.7623,9.9327,397.1,407.0,14.363,38.808,Tyrrhenian
6902944,2021-02-26T05:51:30,38.7623,9.9327,88.2,90.4,14.421,38.257,Tyrrhenian
6903015,2021-02-26T05:57:30,33.4405,29.3475,84.7,86.8,17.145,39.187,Eastern Mediterranean
6901250,2021-02-26T06:05:00,40.8116,6.8652,180.7,185.2,14.118,38.388,Western Mediterranean
6902902,2021-02-26T09:29:00,34.4984,30.554,168.4,172.6,15.702,39.139,Eastern Mediterranean
6902902,2021-02-26T09:29:00,34.4984,30.554,113.7,116.5,16.169,39.172,Eastern Mediterranean
6903866,2021-02-27T02:50:30,41.6673,29.8409,379.8,389.3,9.048,21.945,Eastern Mediterranean
6904065,2021-02-27T05:58:30,38.9051,2.2661,369.0,378.2,13.725,38.615,Western Mediterranean
6903015,2021-02-27T06:02:30,33.4711,29.1967,356.9,365.8,16.213,39.197,Eastern Mediterranean
6903124,2021-02-27T10:57:06,43.3494,7.8231,268.3,274.96,13.79,38.645,Ligurian
6902803,2021-02-28T02:13:30,38.1817,3.3584,6.7,6.9,15.523,,Western Mediterranean
6902803,2021-02-28T02:13:30,38.1817,3.3584,479.8,491.8,,38.616,Western Mediterranean
6902803,2021-02-28T02:13:30,38.1817,3.3584,235.4,241.3,13.919,,Western Mediterranean
3901890,2021-02-28T02:46:30,36.242,19.6385,480.1,492.1,14.744,1.822,Western Mediterranean
6903787,2021-02-28T05:57:20,39.2172,13.4192,414.6,425.0,14.453,38.833,Tyrrhenian
